YM,CUST_CD,ITM_CD,QTY,DSC_RT,SALES_ORG,SALES
201906,H0150,I116,227,28,331420000,245250796
201906,K0001,I117,68,11,170000000,146199996
201906,K0002,I111,55,8,8250000,7424996
201906,K0003,I101,70,5,2100000,1889996
201906,K0004,I118,77,14,40810000,35912796
201906,K0005,I115,62,5,310000,269696
201906,K0006,I112,66,9,4290000,3903896
201906,K0007,I120,61,8,262300000,222954996
201906,K0008,I107,58,11,8700000,7481996
201906,K0009,I119,76,14,7220000,6570196
201906,K0010,I118,78,10,41340000,38446196
201906,K0011,I112,80,15,5200000,4783996
201906,K0012,I101,64,14,1920000,1785596
201906,K0013,I102,66,10,2640000,2402396
201906,K0014,I108,60,6,2400000,2063996
201906,K0015,I106,60,13,1200000,1067996
201906,K0016,I116,69,5,100740000,93688196
201906,K0017,I113,74,11,49580000,46109396
201906,K0018,I112,75,5,4875000,4631246
201906,K0019,I108,64,10,2560000,2406396
201906,K0020,I106,74,6,1480000,1361596
201906,K0021,I115,76,8,380000,345796
201906,K0022,I104,64,8,4480000,3807996
201906,K0023,I104,65,13,4550000,4322496
201906,K0024,I106,80,7,1600000,1487996
201906,K0025,I106,51,15,1020000,897596
201906,K0026,I103,58,5,2900000,2696996
201906,K0027,I107,57,15,8550000,7780496
201906,K0028,I108,58,7,2320000,2203996
201906,K0029,I102,53,9,2120000,1971596
201906,K0030,I112,70,5,4550000,4322496
201906,K0031,I102,55,12,2200000,2045996
201906,K0032,I116,58,7,84680000,71977996
201906,K0033,I115,57,7,285000,267896
201906,K0034,I111,72,10,10800000,10043996
201906,K0035,I101,58,12,1740000,1513796
201906,K0036,I105,66,15,6600000,5939996
201906,K0037,I118,77,11,40810000,35912796
201906,K0038,I118,73,14,38690000,32886496
201906,K0039,I101,73,11,2190000,1970996
201906,K0040,I110,54,7,16200000,14903996
201906,K0041,I103,51,7,2550000,2167496
201906,K0042,I108,71,13,2840000,2697996
201906,K0043,I109,67,6,33500000,29814996
201906,K0044,I120,66,8,283800000,261095996
201906,K0045,I114,54,10,12960000,11534396
201906,K0046,I104,64,15,4480000,4166396
201906,K0047,I115,73,7,365000,335796
201906,K0048,I105,74,12,7400000,6363996
201906,K0049,I116,59,7,86140000,81832996
201906,K0050,I102,52,6,2080000,1913596
201906,K0051,I116,58,12,84680000,77905596
201906,K0052,I105,71,12,7100000,6460996
201906,K0053,I105,50,6,5000000,4649996
201906,K0054,I113,80,9,53600000,48775996
201906,K0055,I105,50,7,5000000,4549996
201906,K0056,I104,67,10,4690000,4314796
201906,K0057,I108,59,7,2360000,2123996
201906,K0058,I102,60,8,2400000,2207996
201906,K0059,I120,55,6,236500000,222309996
201906,K0060,I110,77,10,23100000,21482996
201906,K0061,I108,63,14,2520000,2167196
201906,K0062,I101,53,10,1590000,1415096
201906,K0063,I114,71,10,17040000,15506396
201906,K0064,I113,53,8,35510000,31603896
201906,K0065,I102,57,12,2280000,2143196
201906,K0066,I106,59,11,1180000,1050196
201906,K0067,I102,67,11,2680000,2438796
201906,K0068,I115,78,15,390000,366596
201906,K0069,I106,70,6,1400000,1287996
201906,K0070,I120,76,15,326800000,290851996
201906,K0071,I114,51,11,12240000,10526396
201906,K0072,I108,80,7,3200000,2719996
201906,K0073,I116,60,6,87600000,81467996
201906,K0074,I101,71,7,2130000,1959596
201906,K0075,I104,65,7,4550000,4276996
201906,K0076,I117,60,5,150000000,127499996
201906,K0077,I111,62,13,9300000,8555996
201906,K0078,I112,75,5,4875000,4241246
201906,K0079,I107,67,13,10050000,8944496
201906,K0080,I103,80,9,4000000,3559996
201906,K0081,I101,54,12,1620000,1393196
201906,K0082,I110,52,12,15600000,13415996
201906,K0083,I111,69,12,10350000,9004496
201906,K0084,I104,67,7,4690000,3986496
201906,K0085,I106,71,9,1420000,1320596
201906,K0086,I119,52,9,4940000,4445996
201906,K0087,I102,62,6,2480000,2182396
201906,K0088,I103,69,7,3450000,3035996
201906,K0089,I110,58,9,17400000,16529996
201906,K0090,I115,67,6,335000,298146
201906,K0091,I109,50,14,25000000,22999996
201906,K0092,I114,66,5,15840000,14889596
201906,K0093,I107,50,14,7500000,6824996
201906,K0094,I105,74,6,7400000,6733996
201906,K0095,I120,51,10,219300000,208334996
201906,K0096,I110,69,5,20700000,18215996
201906,K0097,I106,77,10,1540000,1401396
201906,K0098,I106,57,5,1140000,991796
201906,K0099,I116,66,11,96360000,90578396
201906,K0100,I114,61,5,14640000,13468796
201906,K0101,I115,66,12,330000,303596
201906,K0102,I108,80,9,3200000,2719996
201906,K0103,I106,65,14,1300000,1117996
201906,K0104,I112,61,9,3965000,3489196
201906,K0105,I117,64,8,160000000,142399996
201906,K0106,I104,58,13,4060000,3653996
201906,K0107,I102,75,10,3000000,2639996
201906,K0108,I108,61,8,2440000,2098396
201906,K0109,I115,60,12,300000,272996
201906,K0110,I118,57,7,30210000,27491096
201906,K0111,I106,72,6,1440000,1324796
201906,K0112,I120,52,5,223600000,201239996
201906,K0113,I103,71,12,3550000,3017496
201906,K0114,I120,69,13,296700000,281864996
201906,K0115,I113,76,9,50920000,45318796
201906,K0116,I110,79,9,23700000,21803996
201906,K0117,I106,62,5,1240000,1103596
201906,K0118,I119,66,9,6270000,5392196
201906,K0119,I101,52,13,1560000,1403996
201906,K0120,I115,75,8,375000,352496
201906,K0121,I105,51,6,5100000,4793996
201906,K0122,I105,69,8,6900000,6209996
201906,K0123,I115,61,9,305000,283646
201906,K0124,I112,54,13,3510000,3088796
201906,K0125,I109,80,5,40000000,37599996
201906,K0126,I107,53,9,7950000,7393496
201906,K0127,I115,51,7,255000,216746
201906,K0128,I112,51,5,3315000,3116096
201906,K0129,I120,77,13,331100000,281434996
201906,K0130,I110,53,5,15900000,13832996
201906,K0131,I102,73,9,2920000,2744796
201906,K0132,I103,61,7,3050000,2836496
201906,K0133,I118,64,14,33920000,29849596
201906,K0134,I103,50,7,2500000,2124996
201906,K0135,I117,51,7,127500000,113474996
201906,K0136,I102,69,15,2760000,2511596
201906,K0137,I115,63,12,315000,292946
201906,K0138,I105,57,11,5700000,5186996
201906,K0139,I109,67,7,33500000,28474996
201906,K0140,I117,58,5,145000000,123249996
201906,K0141,I112,75,9,4875000,4436246
201906,K0142,I109,55,11,27500000,25849996
201906,K0143,I114,67,9,16080000,14311196
201906,K0144,I104,52,7,3640000,3385196
201906,K0145,I103,56,11,2800000,2379996
201906,K0146,I106,67,13,1340000,1259596
201906,K0147,I114,58,15,13920000,12110396
201906,K0148,I106,78,5,1560000,1419596
201906,K0149,I107,80,10,12000000,10559996
201906,K0150,I108,64,14,2560000,2406396
201906,K0151,I110,62,9,18600000,16181996
201906,K0152,I107,64,8,9600000,8927996
201906,K0153,I112,69,11,4485000,4171046
201906,K0154,I110,61,8,18300000,16469996
201906,K0155,I113,69,8,46230000,42993896
201906,K0156,I106,54,8,1080000,961196
201906,K0157,I111,67,8,10050000,9547496
201906,K0158,I105,53,11,5300000,4822996
201906,K0159,I109,62,15,31000000,28829996
201906,K0160,I109,67,5,33500000,30484996
201906,K0161,I112,51,6,3315000,2983496
201906,K0162,I111,61,14,9150000,8692496
201906,K0163,I119,50,15,4750000,4132496
201906,K0164,I120,79,5,339700000,298935996
201906,K0165,I109,54,9,27000000,22949996
201906,K0166,I114,66,9,15840000,13463996
201906,K0167,I120,54,9,232200000,211301996
201906,K0168,I111,57,8,8550000,7694996
201906,K0169,I105,67,7,6700000,6029996
201906,K0170,I104,64,14,4480000,3897596
201906,K0171,I101,57,14,1710000,1624496
201906,K0172,I108,50,12,2000000,1759996
201906,K0173,I103,74,14,3700000,3181996
201906,K0174,I114,60,9,14400000,12959996
201906,K0175,I105,59,5,5900000,5309996
201906,K0176,I117,71,11,177500000,166849996
201906,K0177,I109,72,7,36000000,30959996
201906,K0178,I110,69,8,20700000,18629996
201906,K0179,I109,55,8,27500000,23374996
201906,K0180,I119,60,10,5700000,5243996
201906,K0181,I118,75,8,39750000,34184996
201906,K0182,I105,64,7,6400000,6015996
201906,K0183,I114,70,10,16800000,15791996
201906,K0184,I103,65,8,3250000,2892496
201906,K0185,I109,74,8,37000000,34409996
201906,K0186,I103,70,15,3500000,3324996
201906,K0187,I111,73,6,10950000,9526496
201906,K0188,I115,62,10,310000,272796
201906,K0189,I107,61,8,9150000,7960496
201906,K0190,I104,77,14,5390000,4797096
201906,K0191,I111,68,11,10200000,9485996
201906,K0192,I117,66,15,165000000,141899996
201906,K0193,I115,70,7,350000,311496
201906,K0194,I112,59,14,3835000,3413146
201906,K0195,I108,65,5,2600000,2339996
201906,K0196,I109,71,14,35500000,30529996
201906,K0197,I118,79,15,41870000,38101696
201906,K0198,I114,80,8,19200000,17855996
201906,K0199,I106,66,12,1320000,1121996
201906,K0200,I114,78,11,18720000,17783996
201906,L0001,I101,63,10,1890000,1757696
201906,L0002,I105,70,7,7000000,6299996
201906,L0003,I102,56,8,2240000,2105596
201906,L0004,I120,36,6,154800000,143963996
201906,L0005,I115,70,8,350000,325496
201906,L0006,I103,35,8,1750000,1592496
201906,L0007,I106,31,6,620000,557996
201906,L0008,I109,49,9,24500000,22294996
201906,L0009,I101,56,6,1680000,1595996
201906,L0010,I106,58,10,1160000,1078796
201906,L0011,I108,51,6,2040000,1937996
201906,L0012,I103,58,10,2900000,2667996
201906,L0013,I111,43,5,6450000,6127496
201906,L0014,I111,41,6,6150000,5657996
201906,L0015,I116,67,8,97820000,89016196
201906,L0016,I105,47,9,4700000,4323996
201906,L0017,I114,33,9,7920000,7444796
201906,L0018,I101,37,5,1110000,1010096
201906,L0019,I101,40,7,1200000,1091996
201906,L0020,I118,45,6,23850000,21464996
201906,L0021,I106,42,7,840000,755996
201906,L0022,I116,68,5,99280000,90344796
201906,L0023,I118,44,10,23320000,20987996
201906,L0024,I108,33,9,1320000,1253996
201906,L0025,I116,52,10,75920000,72123996
201906,L0026,I101,42,6,1260000,1146596
201906,L0027,I105,49,7,4900000,4507996
201906,L0028,I117,64,5,160000000,143999996
201906,L0029,I112,70,7,4550000,4322496
201906,L0030,I102,47,8,1880000,1748396
201906,L0031,I119,43,10,4085000,3717346
201906,L0032,I114,70,5,16800000,15791996
201906,L0033,I106,44,10,880000,827196
201906,L0034,I108,68,7,2720000,2502396
201906,L0035,I116,31,7,45260000,42544396
201906,L0036,I105,67,7,6700000,6297996
201906,L0037,I101,56,5,1680000,1595996
201906,L0038,I113,67,9,44890000,40849896
201906,L0039,I117,62,5,155000000,142599996
201906,L0040,I117,50,7,125000000,113749996
201906,L0041,I120,69,5,296700000,281864996
201906,L0042,I114,33,10,7920000,7523996
201906,L0043,I113,63,7,42210000,40099496
201906,L0044,I120,37,5,159100000,144780996
201906,L0045,I110,58,6,17400000,16181996
201906,L0046,I118,53,7,28090000,26685496
201906,L0047,I120,57,5,245100000,232844996
201906,L0048,I116,69,8,100740000,92680796
201906,L0049,I120,37,5,159100000,143189996
201906,L0050,I107,51,9,7650000,7267496
201906,L0051,I115,48,9,240000,225596
201906,L0052,I114,52,8,12480000,11356796
201906,L0053,I107,68,5,10200000,9179996
201906,L0054,I112,70,9,4550000,4231496
201906,L0055,I105,32,5,3200000,2975996
201906,L0056,I102,56,5,2240000,2105596
201906,L0057,I120,43,6,184900000,168258996
201906,L0058,I105,66,5,6600000,6005996
201906,L0059,I106,51,6,1020000,948596
201906,L0060,I106,60,5,1200000,1079996
201906,L0061,I112,38,6,2470000,2222996
201906,L0062,I117,39,5,97500000,92624996
201906,L0063,I109,41,8,20500000,19064996
201906,L0064,I107,57,6,8550000,7694996
201906,L0065,I104,34,9,2380000,2237196
201906,L0066,I101,32,8,960000,902396
201906,L0067,I119,31,10,2945000,2768296
201906,L0068,I105,65,5,6500000,6044996
201906,L0069,I111,39,8,5850000,5381996
201906,L0070,I104,66,7,4620000,4388996
201906,L0071,I111,50,6,7500000,7049996
201906,L0072,I115,32,10,160000,148796
201906,L0073,I107,43,9,6450000,5869496
201906,L0074,I105,32,7,3200000,2943996
201906,L0075,I103,44,6,2200000,2045996
201906,L0076,I110,60,8,18000000,16739996
201906,L0077,I119,51,5,4845000,4505846
201906,L0078,I114,54,8,12960000,12182396
201906,L0079,I106,54,7,1080000,1025996
201906,L0080,I111,48,10,7200000,6839996
201906,L0081,I107,70,8,10500000,9554996
201906,L0082,I104,44,6,3080000,2833596
201906,L0083,I118,49,6,25970000,24671496
201906,L0084,I112,63,10,4095000,3685496
201906,L0085,I118,40,5,21200000,19503996
201906,L0086,I109,32,10,16000000,14719996
201906,L0087,I108,45,7,1800000,1655996
201906,L0088,I105,53,6,5300000,4769996
201906,L0089,I116,68,7,99280000,94315996
201906,L0090,I114,44,10,10560000,9715196
201906,L0091,I116,39,7,56940000,51245996
201906,L0092,I113,69,5,46230000,41606996
201906,L0093,I106,48,9,960000,911996
201906,L0094,I115,30,5,150000,140996
201906,L0095,I114,43,6,10320000,9700796
201906,L0096,I113,57,9,38190000,35134796
201906,L0097,I111,58,7,8700000,8177996
201906,L0098,I113,42,5,28140000,25325996
201906,L0099,I114,65,7,15600000,14663996
201906,L0100,I111,62,8,9300000,8648996
201906,L0101,I105,52,10,5200000,4679996
201906,L0102,I109,52,8,26000000,24179996
201906,L0103,I105,46,6,4600000,4369996
201906,L0104,I120,36,6,154800000,147059996
201906,L0105,I119,39,6,3705000,3334496
201906,L0106,I111,55,9,8250000,7754996
201906,L0107,I118,37,8,19610000,17845096
201906,L0108,I102,49,5,1960000,1803196
201906,L0109,I109,38,10,19000000,17479996
201906,L0110,I111,50,7,7500000,6824996
201906,L0111,I103,42,6,2100000,1931996
201906,L0112,I117,48,9,120000000,112799996
201906,L0113,I116,67,6,97820000,92928996
201906,L0114,I111,60,8,9000000,8189996
201906,L0115,I106,33,9,660000,593996
201906,L0116,I101,66,7,1980000,1781996
201906,L0117,I115,33,10,165000,151796
201906,L0118,I104,35,7,2450000,2327496
201906,L0119,I112,32,9,2080000,1913596
201906,L0120,I117,40,9,100000000,91999996
201906,L0121,I118,30,5,15900000,14945996
201906,L0122,I115,41,5,205000,190646
201906,L0123,I109,41,8,20500000,19474996
201906,L0124,I104,52,9,3640000,3457996
201906,L0125,I113,40,6,26800000,24923996
201906,L0126,I119,51,7,4845000,4408946
201906,L0127,I119,34,8,3230000,2906996
201906,L0128,I101,52,8,1560000,1466396
201906,L0129,I120,62,6,266600000,239939996
201906,L0130,I108,30,9,1200000,1091996
201906,L0131,I108,57,6,2280000,2074796
201906,L0132,I115,58,6,290000,272596
201906,L0133,I110,48,7,14400000,13535996
201906,L0134,I120,34,5,146200000,133041996
201906,L0135,I102,69,7,2760000,2594396
201906,L0136,I105,65,7,6500000,6174996
201906,L0137,I108,65,9,2600000,2469996
201906,L0138,I116,67,6,97820000,88037996
201906,L0139,I111,56,6,8400000,7643996
201906,L0140,I102,38,9,1520000,1413596
201906,L0141,I102,41,7,1640000,1475996
201906,L0142,I120,30,7,129000000,121259996
201906,L0143,I102,30,5,1200000,1103996
201906,L0144,I115,35,7,175000,157496
201906,L0145,I111,30,10,4500000,4094996
201906,L0146,I108,55,9,2200000,1979996
201906,L0147,I109,31,9,15500000,14569996
201906,L0148,I101,53,7,1590000,1446896
201906,L0149,I104,62,5,4340000,3949396
201906,L0150,I109,67,10,33500000,31154996
201906,L0151,I112,53,5,3445000,3272746
201906,L0152,I110,46,9,13800000,12833996
201906,L0153,I108,54,7,2160000,1943996
201906,L0154,I111,32,8,4800000,4463996
201906,L0155,I104,63,6,4410000,4013096
201906,L0156,I107,33,7,4950000,4504496
201906,L0157,I118,66,10,34980000,32881196
201906,L0158,I102,48,8,1920000,1766396
201906,L0159,I119,66,7,6270000,5956496
201906,L0160,I112,35,5,2275000,2138496
201906,L0161,I116,69,7,100740000,93688196
201906,L0162,I110,48,6,14400000,12959996
201906,L0163,I105,46,6,4600000,4277996
201906,L0164,I103,51,10,2550000,2422496
201906,L0165,I116,64,10,93440000,86899196
201906,L0166,I104,54,9,3780000,3553196
201906,L0167,I111,70,10,10500000,9449996
201906,L0168,I112,58,5,3770000,3392996
201906,L0169,I105,57,9,5700000,5186996
201906,L0170,I114,68,10,16320000,15014396
201906,L0171,I103,38,5,1900000,1747996
201906,L0172,I111,59,7,8850000,8230496
201906,L0173,I108,49,10,1960000,1803196
201906,L0174,I119,68,5,6460000,5878596
201906,L0175,I105,55,10,5500000,5224996
201906,L0176,I111,63,5,9450000,8504996
201906,L0177,I107,55,6,8250000,7424996
201906,L0178,I117,45,6,112500000,105749996
201906,L0179,I113,70,9,46900000,42678996
201906,L0180,I101,59,6,1770000,1681496
201906,L0181,I109,66,6,33000000,30029996
201906,L0182,I116,46,6,67160000,61115596
201906,L0183,I102,55,5,2200000,2089996
201906,L0184,I103,70,9,3500000,3219996
201906,L0185,I103,51,10,2550000,2371496
201906,L0186,I116,34,9,49640000,47157996
201906,L0187,I115,42,5,210000,188996
201906,L0188,I111,69,7,10350000,9625496
201906,L0189,I102,69,5,2760000,2483996
201906,L0190,I114,48,6,11520000,10943996
201906,L0191,I113,32,6,21440000,19295996
201906,L0192,I113,63,6,42210000,39677396
201906,L0193,I117,55,7,137500000,130624996
201906,L0194,I114,59,5,14160000,13451996
201906,L0195,I110,53,5,15900000,14627996
201906,L0196,I114,42,6,10080000,9374396
201906,L0197,I114,69,5,16560000,14903996
201906,L0198,I120,55,10,236500000,222309996
201906,L0199,I112,37,9,2405000,2212596
201906,L0200,I103,41,8,2050000,1947496
201906,L0201,I118,52,10,27560000,25906396
201906,L0202,I113,49,5,32830000,30203596
201906,L0203,I109,60,8,30000000,27599996
201906,L0204,I103,69,7,3450000,3242996
201906,L0205,I113,52,5,34840000,33097996
201906,L0206,I117,63,5,157500000,149624996
201906,L0207,I117,36,6,90000000,81899996
201906,L0208,I106,43,8,860000,782596
201906,L0209,I117,68,5,170000000,154699996
201906,L0210,I117,62,5,155000000,144149996
201906,L0211,I104,50,8,3500000,3324996
201906,L0212,I116,58,9,84680000,76211996
201906,L0213,I109,41,9,20500000,18449996
201906,L0214,I103,62,7,3100000,2913996
201906,L0215,I116,36,8,52560000,47829596
201906,L0216,I118,54,7,28620000,26044196
201906,L0217,I116,42,5,61320000,58253996
201906,L0218,I104,48,6,3360000,3091196
201906,L0219,I109,53,9,26500000,24644996
201906,L0220,I111,59,8,8850000,8407496
201906,L0221,I105,39,8,3900000,3587996
201906,L0222,I104,33,7,2310000,2125196
201906,L0223,I101,67,7,2010000,1909496
201906,L0224,I110,66,9,19800000,18017996
201906,L0225,I115,56,9,280000,265996
201906,L0226,I115,32,5,160000,145596
201906,L0227,I116,46,8,67160000,63130396
201906,L0228,I109,43,10,21500000,20209996
201906,L0229,I106,48,6,960000,863996
201906,L0230,I114,37,8,8880000,8258396
201906,L0231,I106,64,9,1280000,1190396
201906,L0232,I105,42,8,4200000,3989996
201906,L0233,I104,60,7,4200000,3989996
201906,L0234,I103,41,8,2050000,1906496
201906,L0235,I118,65,6,34450000,32038496
201906,L0236,I105,40,5,4000000,3679996
201906,L0237,I116,50,10,73000000,68619996
201906,L0238,I118,36,5,19080000,17744396
201906,L0239,I117,56,6,140000000,128799996
201906,L0240,I101,64,5,1920000,1823996
201906,L0241,I120,52,7,223600000,201239996
201906,L0242,I104,39,6,2730000,2484296
201906,L0243,I112,58,5,3770000,3543796
201906,L0244,I109,59,8,29500000,26844996
201906,L0245,I101,53,6,1590000,1478696
201906,L0246,I104,61,7,4270000,3928396
201906,L0247,I120,44,6,189200000,179739996
